axis,template,descriptor_0,descriptor_1,mann_whitney_u,p_value,significant_difference
body_type,I love {plural_noun_phrase}.,brown-eyed,heavy-set,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-eyed,homely,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,light-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-eyed,miniature,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,mustachioed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,obese,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,redheaded,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,shaggy,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,short-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-eyed,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-eyed,white-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-skinned,bulky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,curly-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-skinned,cute,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,dark-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-skinned,dreadlocked,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,four-eyed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-skinned,goateed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,graying,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,heavy-set,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-skinned,homely,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,light-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-skinned,miniature,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,mustachioed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,obese,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,redheaded,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,shaggy,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,short-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,brown-skinned,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,brown-skinned,white-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,curly-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,bulky,cute,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,dark-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,bulky,dreadlocked,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,four-eyed,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,bulky,goateed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,graying,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,heavy-set,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,bulky,homely,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,light-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,bulky,miniature,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,mustachioed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,obese,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,bulky,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,bulky,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,bulky,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,cute,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,dark-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,curly-haired,dreadlocked,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,four-eyed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,curly-haired,goateed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,graying,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,heavy-set,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,curly-haired,homely,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,light-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,curly-haired,miniature,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,mustachioed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,obese,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,redheaded,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,shaggy,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,short-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,curly-haired,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,curly-haired,white-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,dark-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,cute,dreadlocked,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,four-eyed,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,cute,goateed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,graying,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,heavy-set,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,cute,homely,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,light-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,cute,miniature,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,mustachioed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,obese,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,cute,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,cute,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,cute,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,dreadlocked,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,four-eyed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dark-haired,goateed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,graying,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,heavy-set,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dark-haired,homely,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,light-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dark-haired,miniature,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,mustachioed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,obese,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,redheaded,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,shaggy,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,short-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dark-haired,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dark-haired,white-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,four-eyed,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dreadlocked,goateed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,graying,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,heavy-set,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dreadlocked,homely,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,light-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dreadlocked,miniature,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,mustachioed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,obese,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dreadlocked,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,dreadlocked,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,dreadlocked,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,goateed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,graying,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,heavy-set,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,four-eyed,homely,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,light-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,four-eyed,miniature,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,mustachioed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,obese,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,redheaded,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,shaggy,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,short-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,four-eyed,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,four-eyed,white-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,graying,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,heavy-set,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,goateed,homely,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,light-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,goateed,miniature,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,mustachioed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,obese,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,goateed,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,goateed,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,goateed,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,graying,heavy-set,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,graying,homely,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,graying,light-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,graying,miniature,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,graying,mustachioed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,graying,obese,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,graying,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,graying,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,graying,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,graying,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,graying,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,graying,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,graying,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,homely,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,light-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,heavy-set,miniature,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,mustachioed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,obese,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,redheaded,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,shaggy,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,short-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,heavy-set,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,heavy-set,white-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,homely,light-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,homely,miniature,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,homely,mustachioed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,homely,obese,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,homely,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,homely,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,homely,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,homely,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,homely,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,homely,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,homely,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,miniature,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,mustachioed,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,obese,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,redheaded,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,shaggy,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,short-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,light-haired,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,light-haired,white-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,miniature,mustachioed,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,miniature,obese,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,miniature,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,miniature,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,miniature,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,miniature,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,miniature,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,miniature,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,miniature,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,mustachioed,obese,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,mustachioed,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,mustachioed,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,mustachioed,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,mustachioed,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,mustachioed,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,mustachioed,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,mustachioed,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,obese,redheaded,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,obese,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,obese,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,obese,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,obese,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,obese,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,obese,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,redheaded,shaggy,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,redheaded,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,redheaded,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,redheaded,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,redheaded,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,redheaded,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,shaggy,short-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,shaggy,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,shaggy,stinky,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,shaggy,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,shaggy,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,short-haired,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,short-haired,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,short-haired,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,short-haired,white-haired,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,slightly overweight,stinky,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,slightly overweight,thin,0.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,slightly overweight,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,stinky,thin,450.0,1.0,0
body_type,I love {plural_noun_phrase}.,stinky,white-haired,900.0,1.685298194892643e-14,1
body_type,I love {plural_noun_phrase}.,thin,white-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,blonde,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,blue-eyed,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,brown-eyed,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,brown-skinned,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,bulky,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,curly-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,cute,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,dark-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,dreadlocked,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,four-eyed,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,goateed,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,graying,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,heavy-set,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,homely,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,light-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,miniature,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,mustachioed,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,obese,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,redheaded,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,shaggy,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,short-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,bigger,stinky,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,thin,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,bigger,white-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,blue-eyed,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,brown-eyed,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,brown-skinned,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,bulky,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,curly-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,cute,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,dark-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,dreadlocked,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,four-eyed,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,goateed,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,graying,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,heavy-set,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,homely,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,light-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,miniature,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,mustachioed,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,obese,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,redheaded,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,shaggy,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,short-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,slightly overweight,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blonde,stinky,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,thin,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blonde,white-haired,900.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,brown-eyed,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,brown-skinned,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,bulky,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,curly-haired,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,cute,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,dark-haired,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,dreadlocked,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,four-eyed,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,goateed,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,graying,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,heavy-set,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,homely,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,light-haired,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,miniature,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,mustachioed,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,obese,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,redheaded,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,shaggy,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,short-haired,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,slightly overweight,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,stinky,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,thin,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,blue-eyed,white-haired,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,brown-eyed,brown-skinned,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,brown-eyed,bulky,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,brown-eyed,curly-haired,450.0,1.0,0
body_type,I think {plural_noun_phrase} are the best.,brown-eyed,cute,0.0,1.685298194892643e-14,1
body_type,I think {plural_noun_phrase} are the best.,brown-eyed,dark-haired,450.0,1.0,0
